""	"V1"
"Zm00001eb301860"	0.111242203441151
"Zm00001eb231360"	0.111268623531291
"Zm00001eb362860"	0.111549485739361
"Zm00001eb031610"	0.111591935837064
"Zm00001eb268960"	0.111592422816697
"Zm00001eb078720"	0.11161907330719
"Zm00001eb340590"	0.111629425436219
"Zm00001eb431350"	0.111660452731773
"Zm00001eb345620"	0.111681707247217
"Zm00001eb362550"	0.111705989227569
"Zm00001eb098610"	0.111740036656233
"Zm00001eb296680"	0.111742457783151
"Zm00001eb108460"	0.111803459726297
"Zm00001eb359430"	0.111807606620331
"Zm00001eb421850"	0.11188610591567
"Zm00001eb251630"	0.111976534097837
"Zm00001eb067130"	0.1120026390797
"Zm00001eb295550"	0.112019756907143
"Zm00001eb344620"	0.112075631626369
"Zm00001eb344750"	0.112144474874421
"Zm00001eb015190"	0.112154281466374
"Zm00001eb432100"	0.112174838185043
"Zm00001eb403180"	0.112520016502997
"Zm00001eb281880"	0.112538929314907
"Zm00001eb378120"	0.112546911794185
"Zm00001eb209360"	0.112550349633099
"Zm00001eb277830"	0.112565304697297
"Zm00001eb256540"	0.112592232736289
"Zm00001eb013140"	0.112605144225756
"Zm00001eb107640"	0.112620164006091
"Zm00001eb212740"	0.112622895405656
"Zm00001eb337990"	0.112729796847319
"Zm00001eb238390"	0.112737416824014
"Zm00001eb204550"	0.112755121212656
"Zm00001eb310700"	0.112760344356755
"Zm00001eb166790"	0.112814142185046
"Zm00001eb351330"	0.112857824741278
"Zm00001eb095790"	0.112868997061445
"Zm00001eb157640"	0.112872710692524
"Zm00001eb421500"	0.112894995097205
"Zm00001eb067160"	0.11289981373382
"Zm00001eb256110"	0.11296530853839
"Zm00001eb231030"	0.112971724136081
"Zm00001eb019230"	0.112979331286145
"Zm00001eb073670"	0.112982458770065
"Zm00001eb194670"	0.113026673580466
"Zm00001eb370850"	0.113060301132737
"Zm00001eb040540"	0.113076817267794
"Zm00001eb430570"	0.11311354214959
"Zm00001eb387140"	0.113127063666162
"Zm00001eb074360"	0.113127725192845
"Zm00001eb387010"	0.113242894727665
"Zm00001eb256090"	0.113246941184097
"Zm00001eb318300"	0.113269689684285
"Zm00001eb268800"	0.113291178516375
"Zm00001eb280850"	0.113339182198927
"Zm00001eb427850"	0.113343029404659
"Zm00001eb205210"	0.113347392644716
"Zm00001eb249960"	0.113426639243054
"Zm00001eb197740"	0.113471833209616
"Zm00001eb109490"	0.113532851660062
"Zm00001eb425120"	0.113535440373551
"Zm00001eb327010"	0.113581808455678
"Zm00001eb364190"	0.113626907623759
"Zm00001eb275240"	0.113730808185067
"Zm00001eb383930"	0.11373552325092
"Zm00001eb319520"	0.113752039192871
"Zm00001eb300360"	0.113804215672799
"Zm00001eb325820"	0.113868288514726
"Zm00001eb427480"	0.114018422072988
"Zm00001eb301050"	0.114031160112325
"Zm00001eb299540"	0.114035961142832
"Zm00001eb235000"	0.11406200817617
"Zm00001eb089020"	0.114145515325375
"Zm00001eb044740"	0.114150948796982
"Zm00001eb028020"	0.114219169139676
"Zm00001eb394180"	0.114227442724984
"Zm00001eb215480"	0.11427449111607
"Zm00001eb082100"	0.114287653984654
"Zm00001eb251490"	0.11429471206922
"Zm00001eb089060"	0.114297253987091
"Zm00001eb287740"	0.114309243748843
"Zm00001eb052950"	0.114333727998516
"Zm00001eb254910"	0.114360454366515
"Zm00001eb006390"	0.114431723949044
"Zm00001eb358290"	0.114500950931135
"Zm00001eb170400"	0.114539064896714
"Zm00001eb295320"	0.114542645051728
"Zm00001eb163720"	0.114570569766245
"Zm00001eb417090"	0.114626419467687
"Zm00001eb412560"	0.114636289208721
"Zm00001eb175460"	0.114642845277076
"Zm00001eb245040"	0.114700910945229
"Zm00001eb208530"	0.1147701597711
"Zm00001eb160310"	0.114803503830957
"Zm00001eb239880"	0.114823168949405
"Zm00001eb229660"	0.114849004299828
"Zm00001eb193470"	0.114866745281209
"Zm00001eb201150"	0.114871925232737
"Zm00001eb243600"	0.114875102149322
"Zm00001eb113280"	0.114934195126957
"Zm00001eb058970"	0.115081280010271
"Zm00001eb370110"	0.11510815267251
"Zm00001eb294980"	0.115131924672498
"Zm00001eb115650"	0.115132387134906
"Zm00001eb127770"	0.115197197273845
"Zm00001eb378460"	0.115198472395109
"Zm00001eb282790"	0.115241199832073
"Zm00001eb335380"	0.115254698583563
"Zm00001eb053110"	0.115295389800819
"Zm00001eb067530"	0.115321860052072
"Zm00001eb350300"	0.115357930650795
"Zm00001eb124670"	0.11539974834064
"Zm00001eb023570"	0.11547454548624
"Zm00001eb056730"	0.115532308127252
"Zm00001eb001720"	0.115558092211985
"Zm00001eb226820"	0.115562100776995
"Zm00001eb349390"	0.115587087140038
"Zm00001eb322140"	0.115664180034443
"Zm00001eb288540"	0.115735763091207
"Zm00001eb006040"	0.115783016804901
"Zm00001eb277060"	0.115784533903114
"Zm00001eb401580"	0.115801928367858
"Zm00001eb327530"	0.115823449199134
"Zm00001eb002690"	0.115912988086888
"Zm00001eb221050"	0.115945334531923
"Zm00001eb142980"	0.115953655618173
"Zm00001eb333740"	0.116006463278527
"Zm00001eb123400"	0.116061690624063
"Zm00001eb429330"	0.116107866034919
"Zm00001eb260830"	0.116133534321961
"Zm00001eb214260"	0.116134988005637
"Zm00001eb279570"	0.116152303979811
"Zm00001eb102840"	0.116176762669525
"Zm00001eb119640"	0.116248087211452
"Zm00001eb296700"	0.116271555033458
"Zm00001eb388750"	0.116281969886303
"Zm00001eb139770"	0.116327282674849
"Zm00001eb359280"	0.116342979886836
"Zm00001eb198770"	0.116374053457043
"Zm00001eb058240"	0.116380579565311
"Zm00001eb406900"	0.116411300476374
"Zm00001eb415450"	0.116460410299176
"Zm00001eb404080"	0.116495328701232
"Zm00001eb194450"	0.116512495352758
"Zm00001eb285190"	0.116536362620867
"Zm00001eb312170"	0.116601704834309
"Zm00001eb383560"	0.116607968976831
"Zm00001eb400020"	0.116633292920885
"Zm00001eb118820"	0.116635859920034
"Zm00001eb351020"	0.116639559514288
"Zm00001eb142450"	0.116651987283941
"Zm00001eb434150"	0.11667204118278
"Zm00001eb231840"	0.116720013574478
"Zm00001eb093800"	0.116874794785947
"Zm00001eb143920"	0.116877099757347
"Zm00001eb316410"	0.116954739087701
"Zm00001eb116590"	0.116960627549609
"Zm00001eb166440"	0.116964344270008
"Zm00001eb192750"	0.116982284332085
"Zm00001eb216040"	0.117001739191723
"Zm00001eb185450"	0.117025162129192
"Zm00001eb407240"	0.117148824193151
"Zm00001eb057570"	0.117159498570709
"Zm00001eb186120"	0.117260259807209
"Zm00001eb311800"	0.117337788253382
"Zm00001eb329420"	0.117366423628037
"Zm00001eb016760"	0.117369617730609
"Zm00001eb335570"	0.117398605619488
"Zm00001eb067500"	0.117404318210073
"Zm00001eb061630"	0.117408246817388
"Zm00001eb159840"	0.117499825192088
"Zm00001eb299230"	0.117563842672194
"Zm00001eb210850"	0.117664747346807
"Zm00001eb342430"	0.117700608183432
"Zm00001eb078130"	0.117748385511116
"Zm00001eb022040"	0.117765724174554
"Zm00001eb103060"	0.117848372874044
"Zm00001eb139710"	0.117931455414722
"Zm00001eb351400"	0.11793174299951
"Zm00001eb231020"	0.117973735333481
"Zm00001eb366080"	0.1179835441533
"Zm00001eb077080"	0.118019173698863
"Zm00001eb066030"	0.11805189122344
"Zm00001eb363240"	0.11806026614807
"Zm00001eb389720"	0.118138653560407
"Zm00001eb303200"	0.118149522242317
"Zm00001eb387540"	0.11815223798156
"Zm00001eb008150"	0.118249145157968
"Zm00001eb085280"	0.118312280733116
"Zm00001eb408360"	0.118321928086444
"Zm00001eb118980"	0.118337629772011
"Zm00001eb155870"	0.118392022711083
"Zm00001eb105820"	0.118438896175486
"Zm00001eb121110"	0.11846301338886
"Zm00001eb019800"	0.118484949312608
"Zm00001eb177820"	0.118492763515159
"Zm00001eb332040"	0.118516709874411
"Zm00001eb270650"	0.118584218317779
"Zm00001eb120260"	0.118684082120368
"Zm00001eb371680"	0.118797790479489
"Zm00001eb115340"	0.118842777859334
"Zm00001eb081420"	0.118879262435812
"Zm00001eb261520"	0.11892580683372
"Zm00001eb288800"	0.118945051748835
"Zm00001eb150470"	0.1189930012412
"Zm00001eb371300"	0.119042256952234
"Zm00001eb291530"	0.119058832538053
"Zm00001eb039880"	0.119099305815324
"Zm00001eb178010"	0.119122938072855
"Zm00001eb345020"	0.11920499443772
"Zm00001eb373390"	0.119259696424385
"Zm00001eb189470"	0.11928165876232
"Zm00001eb111160"	0.119310390720907
"Zm00001eb291180"	0.119323082668711
"Zm00001eb410670"	0.119343173159325
"Zm00001eb210620"	0.119350855827045
"Zm00001eb094240"	0.119396828035185
"Zm00001eb350280"	0.119513608114487
"Zm00001eb356130"	0.11956253535145
"Zm00001eb293900"	0.11958872616799
"Zm00001eb210930"	0.11962410789634
"Zm00001eb397870"	0.119672508669715
"Zm00001eb055820"	0.119682805898905
"Zm00001eb198870"	0.119757968856636
"Zm00001eb242440"	0.119769488184612
"Zm00001eb321090"	0.119833316257341
"Zm00001eb148270"	0.119998134433936
"Zm00001eb260560"	0.120002037472333
"Zm00001eb363140"	0.120046633414135
"Zm00001eb382130"	0.120083485538444
"Zm00001eb095890"	0.12009372345467
"Zm00001eb170720"	0.12009512328363
"Zm00001eb045670"	0.120096175051581
"Zm00001eb380520"	0.1201034180455
"Zm00001eb433890"	0.120131454858058
"Zm00001eb156650"	0.120134302006115
"Zm00001eb346110"	0.120192017929679
"Zm00001eb083240"	0.120244572527184
"Zm00001eb257060"	0.12027367909823
"Zm00001eb408940"	0.120306280237133
"Zm00001eb131860"	0.120339481103835
"Zm00001eb306650"	0.120346160363948
"Zm00001eb369660"	0.120412261714932
"Zm00001eb428430"	0.120421663250836
"Zm00001eb369590"	0.12044132568195
"Zm00001eb090160"	0.120456888983894
"Zm00001eb304130"	0.120504685959474
"Zm00001eb216840"	0.120516292461412
"Zm00001eb206240"	0.120525325809147
"Zm00001eb111830"	0.120532153809822
"Zm00001eb260140"	0.120602806087977
"Zm00001eb373580"	0.120651271996596
"Zm00001eb188410"	0.120671917714882
"Zm00001eb372490"	0.120717941549976
"Zm00001eb061640"	0.1207235180464
"Zm00001eb362270"	0.120763502945661
"Zm00001eb013610"	0.120809343025688
"Zm00001eb363740"	0.120844619152641
"Zm00001eb048270"	0.120864095589244
"Zm00001eb079510"	0.120907588596788
"Zm00001eb028820"	0.120916790335435
"Zm00001eb318940"	0.120948312851168
"Zm00001eb103720"	0.121059513123764
"Zm00001eb182460"	0.121064973835826
"Zm00001eb094770"	0.121124282514395
"Zm00001eb180880"	0.121133127828049
"Zm00001eb395410"	0.121174884845353
"Zm00001eb022240"	0.121238901840155
"Zm00001eb077910"	0.121260634733138
"Zm00001eb073350"	0.121268564597512
"Zm00001eb391380"	0.121270722462972
"Zm00001eb406880"	0.121280708271741
"Zm00001eb008700"	0.121316819524818
"Zm00001eb305810"	0.121378853559701
"Zm00001eb316250"	0.12140433289761
"Zm00001eb252570"	0.12147533664666
"Zm00001eb324720"	0.121527834340389
"Zm00001eb036020"	0.121608562899785
"Zm00001eb204980"	0.121617545839845
"Zm00001eb241870"	0.12170054605865
"Zm00001eb222510"	0.121714090142597
"Zm00001eb055730"	0.121731662990816
"Zm00001eb076340"	0.121802411258554
"Zm00001eb004160"	0.1218230926059
"Zm00001eb417950"	0.121847762775071
"Zm00001eb066950"	0.121865289313929
"Zm00001eb103490"	0.121928288394775
"Zm00001eb093210"	0.121959162492982
"Zm00001eb342010"	0.121963651164788
"Zm00001eb119140"	0.121971030066651
"Zm00001eb294370"	0.122002289458588
"Zm00001eb234500"	0.122018559397503
"Zm00001eb403920"	0.122036830552405
"Zm00001eb111710"	0.122107252333337
"Zm00001eb102240"	0.122190974925509
"Zm00001eb177410"	0.122245993116256
"Zm00001eb179810"	0.122249051296503
"Zm00001eb105840"	0.122255673045641
"Zm00001eb199520"	0.122258932328099
"Zm00001eb418910"	0.122303648232548
"Zm00001eb104040"	0.122305331511864
"Zm00001eb357570"	0.122330561313277
"Zm00001eb183710"	0.122344152723547
"Zm00001eb039830"	0.122349655708562
"Zm00001eb218490"	0.122354943540432
"Zm00001eb145960"	0.122362652720457
"Zm00001eb003660"	0.122435146912037
"Zm00001eb191930"	0.122444833476576
"Zm00001eb162410"	0.122501227689252
"Zm00001eb170040"	0.122544203238779
"Zm00001eb218930"	0.122551604285832
"Zm00001eb015040"	0.122559035036473
"Zm00001eb188060"	0.12258389252549
"Zm00001eb081110"	0.122624151898068
"Zm00001eb168830"	0.122676526304372
"Zm00001eb014900"	0.122678560597638
"Zm00001eb232530"	0.122710870631999
"Zm00001eb282650"	0.122731350672369
"Zm00001eb057640"	0.122735013388431
"Zm00001eb187430"	0.122784095156966
"Zm00001eb296990"	0.122793927604611
"Zm00001eb234850"	0.122830172555408
"Zm00001eb332580"	0.122866717613682
"Zm00001eb366800"	0.122972730200614
"Zm00001eb416470"	0.123001085018198
"Zm00001eb428740"	0.123143622690279
"Zm00001eb013780"	0.123179017353014
"Zm00001eb334740"	0.123182384041643
"Zm00001eb044300"	0.123197389852559
"Zm00001eb330270"	0.123309070121164
"Zm00001eb398940"	0.123331323982969
"Zm00001eb050610"	0.123373081444777
"Zm00001eb181550"	0.123394143989395
"Zm00001eb281450"	0.123395269863325
"Zm00001eb000780"	0.123493692091784
"Zm00001eb191640"	0.123496977374533
"Zm00001eb296690"	0.123536877567205
"Zm00001eb167940"	0.123551458091989
"Zm00001eb293830"	0.123614370681509
"Zm00001eb115050"	0.12362719154302
"Zm00001eb300940"	0.123636195807739
"Zm00001eb320640"	0.123723402433183
"Zm00001eb363870"	0.123807310782455
"Zm00001eb346210"	0.12385518019401
"Zm00001eb257390"	0.123858031633174
"Zm00001eb074380"	0.123877094078453
"Zm00001eb137380"	0.123881903439458
"Zm00001eb124920"	0.123899774555258
"Zm00001eb232910"	0.123916173151055
"Zm00001eb168440"	0.123931767340613
"Zm00001eb166460"	0.123942001451981
"Zm00001eb143990"	0.123964150520032
"Zm00001eb207640"	0.12397170558397
"Zm00001eb366670"	0.123972662343224
"Zm00001eb421950"	0.123977994765795
"Zm00001eb094930"	0.124012285177034
"Zm00001eb097200"	0.124024261072184
"Zm00001eb167140"	0.124039439967723
"Zm00001eb255300"	0.124062346220708
"Zm00001eb126700"	0.124074944838029
"Zm00001eb269700"	0.124104412473242
"Zm00001eb216000"	0.124115378450204
"Zm00001eb364470"	0.124127117185297
"Zm00001eb027750"	0.124154400031619
"Zm00001eb117610"	0.124176146794326
"Zm00001eb246810"	0.124212293905542
"Zm00001eb099240"	0.124289093678983
"Zm00001eb260150"	0.124292019065777
"Zm00001eb167830"	0.124326497008252
"Zm00001eb156020"	0.12435848365633
"Zm00001eb225500"	0.124364087432909
"Zm00001eb420710"	0.12445526455649
"Zm00001eb139720"	0.124496962224517
"Zm00001eb430230"	0.124528662168612
"Zm00001eb349870"	0.124564182859024
"Zm00001eb014850"	0.124580786968022
"Zm00001eb232560"	0.124626102577061
"Zm00001eb274500"	0.124686458634099
"Zm00001eb231230"	0.12468788801703
"Zm00001eb298600"	0.124708015391086
"Zm00001eb149670"	0.124732099746704
"Zm00001eb307860"	0.124733140884802
"Zm00001eb056020"	0.124739281860995
"Zm00001eb408280"	0.124772479526033
"Zm00001eb229990"	0.124806223525658
"Zm00001eb155040"	0.12485748084133
"Zm00001eb327120"	0.124860948045074
"Zm00001eb294990"	0.124929146606158
"Zm00001eb420100"	0.124957607751785
"Zm00001eb370130"	0.124958273739622
"Zm00001eb382400"	0.124967109571387
"Zm00001eb273310"	0.124983752633929
"Zm00001eb235420"	0.12499045812514
"Zm00001eb317420"	0.124990459989025
"Zm00001eb324220"	0.125012254023502
"Zm00001eb264210"	0.125073311586526
"Zm00001eb247860"	0.125145755903063
"Zm00001eb179140"	0.125203267169609
"Zm00001eb195280"	0.125205077138039
"Zm00001eb103410"	0.125287371958247
"Zm00001eb183320"	0.125388365872575
"Zm00001eb078760"	0.125411547470846
"Zm00001eb098680"	0.125462009866158
"Zm00001eb333340"	0.125464831164514
"Zm00001eb384640"	0.125500707452042
"Zm00001eb372900"	0.125551910778805
"Zm00001eb334050"	0.125565041181295
"Zm00001eb399570"	0.125567372646001
"Zm00001eb231460"	0.125629081041833
"Zm00001eb007250"	0.125669001483337
"Zm00001eb129330"	0.125706697050907
"Zm00001eb301880"	0.125734360551628
"Zm00001eb202200"	0.125763033768363
"Zm00001eb164660"	0.12597226300096
"Zm00001eb156710"	0.125990997788565
"Zm00001eb075540"	0.125996193135687
"Zm00001eb267770"	0.126053576136756
"Zm00001eb379250"	0.12606678111341
"Zm00001eb307420"	0.126084705347458
"Zm00001eb019530"	0.126169344677181
"Zm00001eb279970"	0.126183846045105
"Zm00001eb192370"	0.126185052599029
"Zm00001eb263200"	0.126246974315865
"Zm00001eb409190"	0.126262337699184
"Zm00001eb281280"	0.126267290094831
"Zm00001eb247440"	0.126388785029118
"Zm00001eb292010"	0.126396633535715
"Zm00001eb387780"	0.126488771510418
"Zm00001eb060390"	0.12650024871217
"Zm00001eb282360"	0.126506404578335
"Zm00001eb195480"	0.126547433819795
"Zm00001eb123210"	0.126604783528748
"Zm00001eb370320"	0.126742413815082
"Zm00001eb229390"	0.126752124477422
"Zm00001eb045520"	0.126760758027452
"Zm00001eb143400"	0.12685181576442
"Zm00001eb033760"	0.126862843490955
"Zm00001eb432630"	0.12686696918816
"Zm00001eb097220"	0.126882765720188
"Zm00001eb341960"	0.126891909279708
"Zm00001eb230820"	0.126918682850915
"Zm00001eb398410"	0.12697062952726
"Zm00001eb062810"	0.126999683878864
"Zm00001eb304970"	0.127005169648288
"Zm00001eb132940"	0.12701359415591
"Zm00001eb321360"	0.127049246114908
"Zm00001eb072560"	0.127086616555957
"Zm00001eb265980"	0.127091876473188
"Zm00001eb315840"	0.127094774594211
"Zm00001eb110980"	0.127115631029993
"Zm00001eb150740"	0.127123019832646
"Zm00001eb380080"	0.1272137855582
"Zm00001eb080970"	0.127223508272323
"Zm00001eb107980"	0.127248003779242
"Zm00001eb375480"	0.127286690406358
"Zm00001eb020970"	0.127290001240633
"Zm00001eb153830"	0.127291255204853
"Zm00001eb242410"	0.127369692427183
"Zm00001eb023840"	0.127418626309676
"Zm00001eb272640"	0.127420144674885
"Zm00001eb109830"	0.127424224644985
"Zm00001eb383460"	0.12746289178885
"Zm00001eb203350"	0.127501990106861
"Zm00001eb147480"	0.127502580368135
"Zm00001eb211320"	0.127564676390395
"Zm00001eb134700"	0.127609979699945
"Zm00001eb309320"	0.127650577875042
"Zm00001eb132320"	0.127657940699706
"Zm00001eb169070"	0.127729842706591
"Zm00001eb079760"	0.127733102877214
"Zm00001eb271700"	0.127737901947544
"Zm00001eb399930"	0.127811372332119
"Zm00001eb110590"	0.127837617210601
"Zm00001eb308280"	0.127908448905068
"Zm00001eb231170"	0.127951613614541
"Zm00001eb297420"	0.127985495129272
"Zm00001eb084980"	0.127989918217681
"Zm00001eb431180"	0.128041528516041
"Zm00001eb430800"	0.128108639427983
"Zm00001eb407120"	0.128134980075664
"Zm00001eb015160"	0.128135385610746
"Zm00001eb228060"	0.128144015191845
"Zm00001eb160360"	0.128176227609517
"Zm00001eb227690"	0.128208277899182
"Zm00001eb209800"	0.12823953961897
"Zm00001eb165490"	0.128248865132481
"Zm00001eb262430"	0.12826818921521
"Zm00001eb248350"	0.128268945761043
"Zm00001eb398590"	0.128272753313596
"Zm00001eb390980"	0.128389713050037
"Zm00001eb022080"	0.128471969614221
"Zm00001eb183590"	0.12850763555152
"Zm00001eb287860"	0.128554899704833
"Zm00001eb177310"	0.128559801204561
"Zm00001eb229550"	0.128612848253977
"Zm00001eb151330"	0.128634111959216
"Zm00001eb073330"	0.128684459833497
"Zm00001eb013420"	0.128747695769579
"Zm00001eb428570"	0.128790298589505
"Zm00001eb378820"	0.128799813972981
"Zm00001eb311950"	0.12880835796792
"Zm00001eb045660"	0.12881470044358
"Zm00001eb245170"	0.128816378719153
"Zm00001eb193650"	0.129038040174159
"Zm00001eb397050"	0.129041461619881
"Zm00001eb162180"	0.12907217760455
"Zm00001eb205430"	0.129107563230763
"Zm00001eb118830"	0.129111920407402
"Zm00001eb355240"	0.129115335628882
"Zm00001eb426530"	0.12913896706594
"Zm00001eb264910"	0.129147536973948
"Zm00001eb327410"	0.129152795202873
"Zm00001eb232610"	0.129170220455109
"Zm00001eb364230"	0.129233787697653
"Zm00001eb148400"	0.129279157505898
"Zm00001eb059190"	0.129379538425807
"Zm00001eb358940"	0.129390403244524
"Zm00001eb318150"	0.129395091693819
"Zm00001eb352250"	0.12939706011802
"Zm00001eb064400"	0.129420411963411
"Zm00001eb101990"	0.129434887591948
"Zm00001eb019840"	0.129453112397787
"Zm00001eb195860"	0.129482429787245
"Zm00001eb222190"	0.129495057825475
"Zm00001eb296070"	0.129518569840191
"Zm00001eb256970"	0.129562419388374
"Zm00001eb395230"	0.129634834269507
"Zm00001eb346030"	0.129662316950854
"Zm00001eb269300"	0.129673163135788
"Zm00001eb125350"	0.129693031126693
"Zm00001eb223920"	0.129693252567374
"Zm00001eb259070"	0.129848308374706
"Zm00001eb079310"	0.129931056737513
"Zm00001eb388220"	0.129949171104593
"Zm00001eb217960"	0.129976397160524
"Zm00001eb071830"	0.130054319599728
"Zm00001eb305700"	0.130062057457696
"Zm00001eb291550"	0.130066305905276
"Zm00001eb257690"	0.130076920862933
"Zm00001eb338510"	0.130109839622505
"Zm00001eb202370"	0.130169369890001
"Zm00001eb113010"	0.130172320856319
"Zm00001eb362490"	0.130204851083805
"Zm00001eb079330"	0.130207155868639
"Zm00001eb127750"	0.130262470105683
"Zm00001eb215510"	0.1302674595737
"Zm00001eb163860"	0.130363313231311
"Zm00001eb046280"	0.130391562729794
"Zm00001eb051970"	0.13047276567082
"Zm00001eb323590"	0.130479997374577
"Zm00001eb390850"	0.130547459409356
"Zm00001eb389630"	0.130612448946721
"Zm00001eb387350"	0.130631039221669
"Zm00001eb198740"	0.130637718028053
"Zm00001eb033240"	0.130732098542799
"Zm00001eb224310"	0.130807241171467
"Zm00001eb249940"	0.130846477625905
"Zm00001eb041900"	0.13085199993945
"Zm00001eb285790"	0.130868218109141
"Zm00001eb092800"	0.130904366972077
"Zm00001eb288330"	0.130973039857165
"Zm00001eb407800"	0.13098752531345
"Zm00001eb065900"	0.131036451518288
"Zm00001eb313030"	0.131090614804392
"Zm00001eb111600"	0.131093304497178
"Zm00001eb056470"	0.131191467764082
"Zm00001eb169490"	0.131202438287296
"Zm00001eb278110"	0.131294108849981
"Zm00001eb148210"	0.131295395717734
"Zm00001eb235710"	0.131348259947954
"Zm00001eb242720"	0.131355622181998
"Zm00001eb240430"	0.131364379608669
"Zm00001eb232660"	0.1313943945856
"Zm00001eb332380"	0.131401557384069
"Zm00001eb227710"	0.131579080183647
"Zm00001eb354950"	0.131636691859491
"Zm00001eb299370"	0.131652860980858
"Zm00001eb192120"	0.131698715746157
"Zm00001eb347280"	0.131734862667715
"Zm00001eb287570"	0.131765006525038
"Zm00001eb100830"	0.131789964183897
"Zm00001eb114150"	0.131806066188229
"Zm00001eb269170"	0.13182512590214
"Zm00001eb076400"	0.131853348631092
"Zm00001eb061810"	0.131893310392405
"Zm00001eb199110"	0.131914313668498
"Zm00001eb175470"	0.131954434617467
"Zm00001eb017970"	0.131975494328436
"Zm00001eb085150"	0.132013459183349
"Zm00001eb149640"	0.132017188045073
"Zm00001eb034980"	0.132021636609058
"Zm00001eb108390"	0.13203499741677
"Zm00001eb283870"	0.132043388450964
"Zm00001eb399040"	0.132078323715585
"Zm00001eb431950"	0.132091780571231
"Zm00001eb078850"	0.13211221617246
"Zm00001eb250190"	0.132138848868431
"Zm00001eb188560"	0.132241833911559
"Zm00001eb217570"	0.132242079524129
"Zm00001eb320210"	0.132272810527021
"Zm00001eb062070"	0.132307348191685
"Zm00001eb212240"	0.132331476894093
"Zm00001eb300080"	0.132377008552026
"Zm00001eb431840"	0.132444133367047
"Zm00001eb019730"	0.132450771760459
"Zm00001eb164170"	0.132458383888925
"Zm00001eb102800"	0.132469437015023
"Zm00001eb301200"	0.132477951437186
"Zm00001eb039380"	0.132511214171746
"Zm00001eb199880"	0.132524674825837
"Zm00001eb129230"	0.132553537208121
"Zm00001eb004090"	0.132603689259513
"Zm00001eb088020"	0.132611048816377
"Zm00001eb203360"	0.132661507029604
"Zm00001eb359240"	0.132784892103655
"Zm00001eb015430"	0.132884924057331
"Zm00001eb306360"	0.132887922769962
"Zm00001eb292840"	0.132915319332458
"Zm00001eb003080"	0.132917577797305
"Zm00001eb102090"	0.13294016295149
"Zm00001eb154230"	0.132949281434313
"Zm00001eb234410"	0.13295604774769
"Zm00001eb251410"	0.13297004688553
"Zm00001eb315050"	0.132982096028711
"Zm00001eb018100"	0.133044769534992
"Zm00001eb078080"	0.133051337795999
"Zm00001eb288720"	0.133062369576941
"Zm00001eb084450"	0.133072824194447
"Zm00001eb412600"	0.13310730270567
"Zm00001eb156510"	0.133125592733706
"Zm00001eb432390"	0.133144906712676
"Zm00001eb040790"	0.133173533656574
"Zm00001eb330260"	0.133274458776653
"Zm00001eb187890"	0.133289446782815
"Zm00001eb055800"	0.133321297232753
"Zm00001eb371010"	0.133425297389514
"Zm00001eb199410"	0.133447135823024
"Zm00001eb076670"	0.133459093148853
"Zm00001eb057720"	0.133511535750745
"Zm00001eb331200"	0.133540799767741
"Zm00001eb030410"	0.133555432388771
"Zm00001eb304170"	0.133624046530985
"Zm00001eb245240"	0.133726960585844
"Zm00001eb230940"	0.133736189271554
"Zm00001eb292230"	0.133746104996104
"Zm00001eb125630"	0.133753095816745
"Zm00001eb379260"	0.13381090510947
"Zm00001eb076190"	0.133848419420125
"Zm00001eb202310"	0.133898158766537
"Zm00001eb155270"	0.13402451429329
"Zm00001eb099960"	0.134110590133361
"Zm00001eb153030"	0.134148082113485
"Zm00001eb177750"	0.13416035079903
"Zm00001eb352820"	0.134200865483124
"Zm00001eb131930"	0.13425148372738
"Zm00001eb319770"	0.134264198440493
"Zm00001eb248370"	0.134285932595322
"Zm00001eb149400"	0.134378531442802
"Zm00001eb039390"	0.134386982071831
"Zm00001eb281160"	0.134401457178024
"Zm00001eb265270"	0.134428252786687
"Zm00001eb281230"	0.134446902195774
"Zm00001eb048280"	0.134510157508142
"Zm00001eb420500"	0.134531709642752
"Zm00001eb363630"	0.134615037746324
"Zm00001eb397170"	0.134615771363424
"Zm00001eb346420"	0.134634282768402
"Zm00001eb192560"	0.134669037044761
"Zm00001eb312980"	0.134738611073707
"Zm00001eb317040"	0.134769138568654
"Zm00001eb325390"	0.134837741355649
"Zm00001eb130820"	0.134865074954068
"Zm00001eb099970"	0.134921508408282
"Zm00001eb414730"	0.134970415020958
"Zm00001eb055850"	0.135025351407805
"Zm00001eb092040"	0.13503391504884
"Zm00001eb389290"	0.135058287318669
"Zm00001eb015090"	0.135070122352646
"Zm00001eb124170"	0.135082338130117
"Zm00001eb347430"	0.135099237078525
"Zm00001eb222860"	0.135106206991367
"Zm00001eb240620"	0.135127458181218
"Zm00001eb381630"	0.135133223344745
"Zm00001eb154260"	0.135231888531831
"Zm00001eb232100"	0.135282725043804
"Zm00001eb338750"	0.135322436725034
"Zm00001eb227810"	0.135376906061037
"Zm00001eb264840"	0.135436175265273
"Zm00001eb142510"	0.135461511401727
"Zm00001eb104750"	0.135485449987828
"Zm00001eb239600"	0.135528933531251
"Zm00001eb216520"	0.135554985752511
"Zm00001eb004120"	0.135562647689676
"Zm00001eb269820"	0.1355797159939
"Zm00001eb259360"	0.135586604077882
"Zm00001eb395520"	0.135602689991027
"Zm00001eb105560"	0.135616771620724
"Zm00001eb345980"	0.13562583559831
