gene_id	C_6_Susc
Zm00001eb043390	1170
Zm00001eb043400	383
Zm00001eb043410	153
Zm00001eb043420	1450.02
Zm00001eb043430	1201
Zm00001eb043440	1274
Zm00001eb043450	8027
Zm00001eb043460	199.95
Zm00001eb043470	1962.13
Zm00001eb043480	3849
Zm00001eb043490	1.02
Zm00001eb043500	0
Zm00001eb043510	0
Zm00001eb043520	0
Zm00001eb043530	0
Zm00001eb043540	1115.62
Zm00001eb043550	9
Zm00001eb043560	0
Zm00001eb043570	0
Zm00001eb043580	2227
Zm00001eb043590	2511
Zm00001eb043600	30.4
Zm00001eb043610	150.6
Zm00001eb043620	135
Zm00001eb043630	2014
Zm00001eb043640	1548
Zm00001eb043650	2954
Zm00001eb043660	18.15
Zm00001eb043670	69
Zm00001eb043680	1747
Zm00001eb043690	201
Zm00001eb043700	904
Zm00001eb043710	8
Zm00001eb043720	776
Zm00001eb043730	2710
Zm00001eb043750	207
Zm00001eb043760	64
Zm00001eb043770	2131
Zm00001eb043780	130.94
Zm00001eb043790	3.06
Zm00001eb043800	656
Zm00001eb043810	25
Zm00001eb043820	0
Zm00001eb043830	1
Zm00001eb043840	0
Zm00001eb043850	273
Zm00001eb043860	0
Zm00001eb043870	0
Zm00001eb043880	2
Zm00001eb043890	0
Zm00001eb043900	71
Zm00001eb043910	1819
Zm00001eb043920	1069
Zm00001eb043930	702
Zm00001eb043940	13
Zm00001eb043950	505
Zm00001eb043960	282
Zm00001eb043970	543
Zm00001eb043980	6
Zm00001eb043990	70
Zm00001eb044010	573
Zm00001eb044020	98
Zm00001eb044040	1002
Zm00001eb044050	0
Zm00001eb044060	734
Zm00001eb044070	41
Zm00001eb044080	48
Zm00001eb044090	783
Zm00001eb044100	531
Zm00001eb044110	26
Zm00001eb044120	0
Zm00001eb044130	732
Zm00001eb044140	62
Zm00001eb044160	0
Zm00001eb044170	249
Zm00001eb044180	428
Zm00001eb044190	1099
Zm00001eb044200	574
Zm00001eb044210	401
Zm00001eb044220	260.52
Zm00001eb044230	1.48
Zm00001eb044240	146
Zm00001eb044250	2
Zm00001eb044260	2551
Zm00001eb044270	0
Zm00001eb044280	155
Zm00001eb044290	3
Zm00001eb044300	172.84
Zm00001eb044310	7
Zm00001eb044320	3
Zm00001eb044330	12
Zm00001eb044340	26.66
Zm00001eb044350	154
Zm00001eb044360	71
Zm00001eb044370	88.5
Zm00001eb044380	1396
Zm00001eb044390	405.39
Zm00001eb044400	17
Zm00001eb044410	217.28
Zm00001eb044420	407
Zm00001eb044430	27.58
Zm00001eb044440	136.95
Zm00001eb044450	724.61
Zm00001eb044470	427
Zm00001eb044480	452.72
Zm00001eb044490	0
Zm00001eb044500	674
Zm00001eb044510	0
Zm00001eb044520	0
Zm00001eb044530	0
Zm00001eb044540	513.19
Zm00001eb044550	493.81
Zm00001eb044560	2241
Zm00001eb044570	0
Zm00001eb044580	0
Zm00001eb044590	2234
Zm00001eb044600	2000
Zm00001eb044620	768
Zm00001eb044630	258
Zm00001eb044640	1239
Zm00001eb044650	68
Zm00001eb044660	89
Zm00001eb044680	0
Zm00001eb044690	0
Zm00001eb044700	134
Zm00001eb044710	804
Zm00001eb044720	5
Zm00001eb044730	0
Zm00001eb044740	697
Zm00001eb044760	1166
Zm00001eb044770	0
Zm00001eb044780	1676
Zm00001eb044790	904
Zm00001eb044800	496
Zm00001eb044810	126
Zm00001eb044820	383
Zm00001eb044830	500
Zm00001eb044840	2762
Zm00001eb044850	1
Zm00001eb044860	363
Zm00001eb044870	367
Zm00001eb044880	2
Zm00001eb044890	0
Zm00001eb044900	582
Zm00001eb044910	2884
Zm00001eb044920	54
Zm00001eb044930	0
Zm00001eb044940	0
Zm00001eb044950	29
Zm00001eb044960	952
Zm00001eb044970	1301
Zm00001eb044980	270
Zm00001eb044990	17
Zm00001eb045000	0
Zm00001eb045010	0
Zm00001eb045020	0
Zm00001eb045030	0
Zm00001eb045040	0
Zm00001eb045050	0
Zm00001eb045060	0
Zm00001eb045070	0
Zm00001eb045080	0
Zm00001eb045090	0
Zm00001eb045100	0
Zm00001eb045110	0
Zm00001eb045120	0
Zm00001eb045130	0
Zm00001eb045140	0
Zm00001eb045150	0
Zm00001eb045160	0
Zm00001eb045170	0
Zm00001eb045180	0
Zm00001eb045190	0
Zm00001eb045200	641
Zm00001eb045210	390
Zm00001eb045220	1
Zm00001eb045230	9.44
Zm00001eb045240	94.56
Zm00001eb045250	2123
Zm00001eb045260	0
Zm00001eb045270	94
Zm00001eb045280	160
Zm00001eb045300	64
Zm00001eb045310	0
Zm00001eb045320	407
Zm00001eb045330	6
Zm00001eb045340	976.53
Zm00001eb045350	325.47
Zm00001eb045360	0
Zm00001eb045370	9
Zm00001eb045380	63
Zm00001eb045390	106
Zm00001eb045420	722
Zm00001eb045450	99
Zm00001eb045460	0
Zm00001eb045470	739
Zm00001eb045480	0
Zm00001eb045490	23
Zm00001eb045500	0
Zm00001eb045510	232.02
Zm00001eb045520	959
Zm00001eb045530	1566
Zm00001eb045540	153
Zm00001eb045560	912
Zm00001eb045570	588
Zm00001eb045580	328
Zm00001eb045590	0
Zm00001eb045600	0
Zm00001eb045610	0
Zm00001eb045620	499
Zm00001eb045630	255
Zm00001eb045640	452
Zm00001eb045660	876
Zm00001eb045670	1414
Zm00001eb045680	186
Zm00001eb045690	35
Zm00001eb045700	1.75
Zm00001eb045710	0
Zm00001eb045730	253
Zm00001eb045740	2
Zm00001eb045750	2
Zm00001eb045760	70
Zm00001eb045770	63
Zm00001eb045780	415
Zm00001eb045790	11462
Zm00001eb045800	370
Zm00001eb045810	1526
Zm00001eb045840	0
Zm00001eb045860	1266
Zm00001eb045870	2586
Zm00001eb045880	232
Zm00001eb045890	840
Zm00001eb045900	0
Zm00001eb045910	908
Zm00001eb045930	543
Zm00001eb045940	0
Zm00001eb045950	94
Zm00001eb045960	1778
Zm00001eb045970	43
Zm00001eb045980	0
Zm00001eb045990	40
Zm00001eb046010	1
Zm00001eb046020	8
Zm00001eb046030	0
Zm00001eb046040	1597
Zm00001eb046050	506
Zm00001eb046060	0
Zm00001eb046070	3
Zm00001eb046080	101
Zm00001eb046090	16
Zm00001eb046100	1479
Zm00001eb046110	742
Zm00001eb046120	1302
Zm00001eb046130	4
Zm00001eb046150	0
Zm00001eb046160	566
Zm00001eb046170	54
Zm00001eb046180	0
Zm00001eb046190	0
Zm00001eb046200	97.2
Zm00001eb046210	85
Zm00001eb046220	26
Zm00001eb046230	0
Zm00001eb046240	0
Zm00001eb046250	0
Zm00001eb046260	1085
Zm00001eb046270	11.5
Zm00001eb046280	119
Zm00001eb046290	0
Zm00001eb046300	9
Zm00001eb046310	226
Zm00001eb046320	0
Zm00001eb046330	0
Zm00001eb046340	3848
Zm00001eb046350	630
Zm00001eb046360	0
Zm00001eb046370	1406
Zm00001eb046380	0
Zm00001eb046390	1
Zm00001eb046400	6
Zm00001eb046420	395
Zm00001eb046430	1214
Zm00001eb046440	2456
Zm00001eb046450	19.6
Zm00001eb046460	25.4
Zm00001eb046470	0
Zm00001eb046480	0
Zm00001eb046490	0
Zm00001eb046510	718
Zm00001eb046520	3
Zm00001eb046530	0
Zm00001eb046540	0
Zm00001eb046550	1
Zm00001eb046560	146
Zm00001eb046570	118
Zm00001eb046580	1758
Zm00001eb046590	294
Zm00001eb046600	0
Zm00001eb046610	51
Zm00001eb046620	16
Zm00001eb046630	31
Zm00001eb046640	0
Zm00001eb046650	749
Zm00001eb046660	0
Zm00001eb046670	505.04
Zm00001eb046680	190.96
Zm00001eb046690	281
Zm00001eb046700	371
Zm00001eb046710	198
Zm00001eb046720	25
Zm00001eb046740	687
Zm00001eb046750	577.1
Zm00001eb046760	0
Zm00001eb046770	18
Zm00001eb046780	0
Zm00001eb046790	849.79
Zm00001eb046810	0
Zm00001eb046820	6.31
Zm00001eb046830	0
Zm00001eb046840	3161
Zm00001eb046850	17.31
Zm00001eb046860	1130.69
Zm00001eb046870	202
Zm00001eb046880	0
Zm00001eb046890	16
Zm00001eb046900	137
Zm00001eb046910	10
Zm00001eb046920	0
Zm00001eb046930	0
Zm00001eb046940	0
Zm00001eb046950	0
Zm00001eb046960	12
Zm00001eb046970	0
Zm00001eb046980	352
Zm00001eb046990	69
Zm00001eb047000	0
Zm00001eb047010	26
Zm00001eb047020	19
Zm00001eb047030	170
Zm00001eb047040	27.15
Zm00001eb047050	88.85
Zm00001eb047060	276.81
Zm00001eb047070	589
Zm00001eb047100	0
Zm00001eb047110	483
Zm00001eb047120	14
Zm00001eb047140	372
Zm00001eb047150	325
Zm00001eb047160	74
Zm00001eb047170	5679
Zm00001eb047190	0
Zm00001eb047200	1818.22
Zm00001eb047210	18.78
Zm00001eb047230	0
Zm00001eb047240	195
Zm00001eb047250	39
Zm00001eb047260	251
Zm00001eb047270	131
Zm00001eb047280	574
Zm00001eb047290	0
Zm00001eb047300	0
Zm00001eb047310	340
Zm00001eb047320	0
Zm00001eb047330	27
Zm00001eb047350	15
Zm00001eb047360	53
Zm00001eb047370	86
Zm00001eb047390	74
Zm00001eb047400	133.92
Zm00001eb047410	15.08
Zm00001eb047420	45
Zm00001eb047430	30
Zm00001eb047450	340
Zm00001eb047460	130
Zm00001eb047470	66
Zm00001eb047480	0
Zm00001eb047490	316
Zm00001eb047500	1137
Zm00001eb047510	178
Zm00001eb047520	454
Zm00001eb047530	0
Zm00001eb047540	0
Zm00001eb047550	259
Zm00001eb047560	251
Zm00001eb047570	13
Zm00001eb047580	514
Zm00001eb047590	0
Zm00001eb047600	0
Zm00001eb047610	884
Zm00001eb047620	4
Zm00001eb047630	16
Zm00001eb047640	0
Zm00001eb047650	16
Zm00001eb047660	390
Zm00001eb047670	92
Zm00001eb047690	0
Zm00001eb047710	0
Zm00001eb047720	0
Zm00001eb047730	0
Zm00001eb047740	39
Zm00001eb047750	10
Zm00001eb047760	325
Zm00001eb047770	166.17
Zm00001eb047780	225
Zm00001eb047790	0
Zm00001eb047800	0
Zm00001eb047810	378
Zm00001eb047820	747
Zm00001eb047830	1316
Zm00001eb047840	41
Zm00001eb047860	41
Zm00001eb047870	21
Zm00001eb047880	45
Zm00001eb047890	237
Zm00001eb047910	4
Zm00001eb047920	162
Zm00001eb047930	132
Zm00001eb047940	71
Zm00001eb047970	531
Zm00001eb047980	3442
Zm00001eb047990	2182
Zm00001eb048000	1258
Zm00001eb048010	0
Zm00001eb048020	411
Zm00001eb048030	15
Zm00001eb048040	0
Zm00001eb048050	0
Zm00001eb048060	0
Zm00001eb048070	5
Zm00001eb048080	1
Zm00001eb048090	255.35
Zm00001eb048110	2580.65
Zm00001eb048120	89
Zm00001eb048130	28
Zm00001eb048140	1060
Zm00001eb048150	1308
Zm00001eb048160	405
Zm00001eb048180	0
Zm00001eb048190	26
Zm00001eb048200	0
Zm00001eb048210	193
Zm00001eb048220	1384
Zm00001eb048230	123
Zm00001eb048240	0
Zm00001eb048250	3.05
Zm00001eb048260	0
Zm00001eb048270	481
Zm00001eb048280	163
Zm00001eb048290	614
Zm00001eb048300	0
Zm00001eb048310	125
Zm00001eb048320	4
Zm00001eb048330	12
Zm00001eb048340	363
Zm00001eb048360	0
Zm00001eb048370	48
Zm00001eb048390	372
Zm00001eb048410	9
Zm00001eb048420	699
Zm00001eb048430	0
Zm00001eb048440	1023.92
Zm00001eb048460	0
Zm00001eb048470	4
Zm00001eb048480	235
Zm00001eb048490	28
Zm00001eb048500	5.3
Zm00001eb048510	578
Zm00001eb048520	32
Zm00001eb048530	0
Zm00001eb048540	1626
Zm00001eb048550	298
Zm00001eb048560	678
Zm00001eb048580	49
Zm00001eb048600	2163
Zm00001eb048610	0
Zm00001eb048620	0
Zm00001eb048640	71
Zm00001eb048660	2001
Zm00001eb048670	247
Zm00001eb048680	2122
Zm00001eb048690	0
Zm00001eb048700	31
Zm00001eb048710	9500
Zm00001eb048720	959.83
Zm00001eb048730	38.17
Zm00001eb048740	3
Zm00001eb048760	0
Zm00001eb048770	49
Zm00001eb048780	159
Zm00001eb048790	8
Zm00001eb048800	1148
Zm00001eb048810	885
Zm00001eb048820	1150
Zm00001eb048830	79.52
Zm00001eb048840	779
Zm00001eb048850	230
Zm00001eb048860	211
Zm00001eb048870	80
Zm00001eb048880	0
Zm00001eb048890	124
Zm00001eb048900	0
Zm00001eb048910	0
Zm00001eb048920	10
Zm00001eb048930	4
Zm00001eb048940	0
Zm00001eb048950	8
Zm00001eb048960	2
Zm00001eb048970	0
Zm00001eb048990	7.81
Zm00001eb049000	4
Zm00001eb049010	46
Zm00001eb049020	0
Zm00001eb049030	0
Zm00001eb049040	93
Zm00001eb049060	2
Zm00001eb049070	192
Zm00001eb049080	135
Zm00001eb049090	8
Zm00001eb049100	100
Zm00001eb049110	7
Zm00001eb049120	262
Zm00001eb049140	1268
Zm00001eb049150	40
Zm00001eb049160	15
Zm00001eb049170	327
Zm00001eb049180	1
Zm00001eb049190	638.92
Zm00001eb049200	328.08
Zm00001eb049210	0
Zm00001eb049220	0
Zm00001eb049230	0
Zm00001eb049240	1557
Zm00001eb049250	1244.52
Zm00001eb049260	3
Zm00001eb049270	57.06
Zm00001eb049290	2227
Zm00001eb049300	318
Zm00001eb049310	246
Zm00001eb049320	544
Zm00001eb049330	535
Zm00001eb049340	0
Zm00001eb049370	0
Zm00001eb049380	10
Zm00001eb049390	0
Zm00001eb049400	0
Zm00001eb049410	0
Zm00001eb049420	0
Zm00001eb049430	73
Zm00001eb049440	0
Zm00001eb049460	0
Zm00001eb049470	0
Zm00001eb049480	0
Zm00001eb049490	14
Zm00001eb049500	7.93
Zm00001eb049510	0
Zm00001eb049520	0
Zm00001eb049540	19
Zm00001eb049550	0
Zm00001eb049560	0
Zm00001eb049570	5652
Zm00001eb049580	37
Zm00001eb049590	11
Zm00001eb049600	9
Zm00001eb049610	435
Zm00001eb049620	0
Zm00001eb049630	670.65
Zm00001eb049640	1300.35
Zm00001eb049650	69
Zm00001eb049660	7
Zm00001eb049670	0
Zm00001eb049680	0
Zm00001eb049690	0
Zm00001eb049700	0
Zm00001eb049710	1
Zm00001eb049720	2273
Zm00001eb049730	71.81
Zm00001eb049740	1.19
Zm00001eb049750	93
Zm00001eb049770	1186
Zm00001eb049780	545
Zm00001eb049790	726
Zm00001eb049800	384
Zm00001eb049810	1130.81
Zm00001eb049820	39.19
Zm00001eb049830	118
Zm00001eb049840	310
Zm00001eb049850	1277.89
Zm00001eb049860	287.11
Zm00001eb049870	14.43
Zm00001eb049880	14
Zm00001eb049890	741
Zm00001eb049910	317
Zm00001eb049920	102
Zm00001eb049930	80
Zm00001eb049940	185.72
Zm00001eb049950	510.28
Zm00001eb049960	11038.88
Zm00001eb049970	683.9
Zm00001eb049980	172
Zm00001eb049990	4
Zm00001eb050000	0
Zm00001eb050010	628.09
Zm00001eb050020	8.91
Zm00001eb050030	16.99
Zm00001eb050040	393.01
Zm00001eb050050	0
Zm00001eb050060	2
Zm00001eb050070	994
Zm00001eb050080	0
Zm00001eb050090	0
Zm00001eb050100	219
Zm00001eb050110	85
Zm00001eb050120	23
Zm00001eb050130	47
Zm00001eb050140	2110
Zm00001eb050150	0
Zm00001eb050160	0
Zm00001eb050170	0
Zm00001eb050180	0
Zm00001eb050200	0
Zm00001eb050220	231.06
Zm00001eb050230	10
Zm00001eb050240	2
Zm00001eb050250	4
Zm00001eb050260	3
Zm00001eb050270	1
Zm00001eb050280	13334.66
Zm00001eb050290	703
Zm00001eb050310	828
Zm00001eb050320	69
Zm00001eb050330	123
Zm00001eb050340	506
Zm00001eb050350	1587.82
Zm00001eb050360	0
Zm00001eb050370	93
Zm00001eb050400	20
Zm00001eb050410	568
Zm00001eb050420	0
Zm00001eb050430	1.57
Zm00001eb050440	1.43
Zm00001eb050450	0
Zm00001eb050460	1334
Zm00001eb050470	0
Zm00001eb050480	9
Zm00001eb050490	88
Zm00001eb050500	109
Zm00001eb050510	15
Zm00001eb050520	1
Zm00001eb050530	5
Zm00001eb050550	0
Zm00001eb050560	0
Zm00001eb050570	7
Zm00001eb050580	60
Zm00001eb050590	0
Zm00001eb050600	0
Zm00001eb050610	954.46
Zm00001eb050630	261
Zm00001eb050650	226
Zm00001eb050660	1492.01
Zm00001eb050670	855.32
Zm00001eb050680	1325.68
Zm00001eb050690	0
Zm00001eb050700	1358
Zm00001eb050710	564
Zm00001eb050720	0
Zm00001eb050730	6
Zm00001eb050740	317
Zm00001eb050760	536
Zm00001eb050770	1
Zm00001eb050780	0
Zm00001eb050790	197
Zm00001eb050810	0
Zm00001eb050830	0
Zm00001eb050840	790
Zm00001eb050850	451
Zm00001eb050860	16
Zm00001eb050870	1619
Zm00001eb050880	3668
Zm00001eb050890	30.5
Zm00001eb050900	30.5
Zm00001eb050910	246
Zm00001eb050930	128
Zm00001eb050950	99
Zm00001eb050970	68
Zm00001eb050980	0
Zm00001eb050990	371
Zm00001eb051000	26
Zm00001eb051010	0
Zm00001eb051020	0
Zm00001eb051030	1066
Zm00001eb051040	1323
Zm00001eb051050	60
Zm00001eb051060	1030
Zm00001eb051070	876
Zm00001eb051080	728
Zm00001eb051090	277
Zm00001eb051100	235.12
Zm00001eb051110	709
Zm00001eb051120	583
Zm00001eb051130	3555
Zm00001eb051140	224
Zm00001eb051150	1117
Zm00001eb051160	240
Zm00001eb051170	1038
Zm00001eb051180	0
Zm00001eb051190	0
Zm00001eb051200	10
Zm00001eb051220	2032
Zm00001eb051230	0
Zm00001eb051240	17
Zm00001eb051250	0
Zm00001eb051260	0
Zm00001eb051280	0
Zm00001eb051290	113
Zm00001eb051300	1940
Zm00001eb051310	11
Zm00001eb051330	0
Zm00001eb051340	4
Zm00001eb051350	34
Zm00001eb051360	73
Zm00001eb051370	397
Zm00001eb051380	9
Zm00001eb051390	0
Zm00001eb051400	8
Zm00001eb051410	1178
Zm00001eb051420	0
Zm00001eb051430	0
Zm00001eb051440	0
Zm00001eb051450	6
Zm00001eb051460	120.01
Zm00001eb051470	677.99
Zm00001eb051480	38
Zm00001eb051490	217
Zm00001eb051500	444
Zm00001eb051510	922
Zm00001eb051520	8
Zm00001eb051530	0
Zm00001eb051540	0
Zm00001eb051550	0
Zm00001eb051560	0
Zm00001eb051570	0
Zm00001eb051580	122
Zm00001eb051590	0
Zm00001eb051600	1075
Zm00001eb051610	520
Zm00001eb051620	56
Zm00001eb051630	0
Zm00001eb051640	0
Zm00001eb051650	0
Zm00001eb051660	1
Zm00001eb051670	1
Zm00001eb051680	0
Zm00001eb051690	0
Zm00001eb051700	0
Zm00001eb051710	5.89
Zm00001eb051720	6
Zm00001eb051730	1
Zm00001eb051740	16
Zm00001eb051750	113
Zm00001eb051760	1.37
Zm00001eb051770	247
Zm00001eb051780	1413
Zm00001eb051790	3
Zm00001eb051800	4445
Zm00001eb051810	39
Zm00001eb051830	398
Zm00001eb051840	1081
Zm00001eb051850	3
Zm00001eb051860	99
Zm00001eb051870	1910
Zm00001eb051880	0
Zm00001eb051890	46
Zm00001eb051900	1486
Zm00001eb051910	44
Zm00001eb051920	0
Zm00001eb051930	140
Zm00001eb051940	35
Zm00001eb051950	696
Zm00001eb051970	5
Zm00001eb051980	484
Zm00001eb051990	444
Zm00001eb052000	270
Zm00001eb052010	6
Zm00001eb052020	996
Zm00001eb052030	0
Zm00001eb052040	0
Zm00001eb052050	3
Zm00001eb052070	146
Zm00001eb052080	155
Zm00001eb052100	449.8
Zm00001eb052110	145.2
Zm00001eb052120	1
Zm00001eb052130	1542
Zm00001eb052140	0
Zm00001eb052150	635
Zm00001eb052160	0
Zm00001eb052180	0
Zm00001eb052190	0
Zm00001eb052200	448
Zm00001eb052210	1
Zm00001eb052220	464
Zm00001eb052230	52
Zm00001eb052250	65
Zm00001eb052260	851
Zm00001eb052270	674
Zm00001eb052280	0
Zm00001eb052290	2617
Zm00001eb052300	1412
Zm00001eb052320	0
Zm00001eb052330	0
Zm00001eb052350	0
Zm00001eb052360	0
Zm00001eb052370	0
Zm00001eb052380	0
Zm00001eb052390	0
Zm00001eb052400	0
Zm00001eb052410	0
Zm00001eb052420	0
Zm00001eb052430	0
Zm00001eb052440	7
Zm00001eb052450	86.63
Zm00001eb052460	264
Zm00001eb052470	271
Zm00001eb052500	1
Zm00001eb052510	841
Zm00001eb052520	893
Zm00001eb052530	269
Zm00001eb052540	4082
Zm00001eb052550	19
Zm00001eb052570	0
Zm00001eb052580	0
Zm00001eb052590	62
Zm00001eb052600	1
Zm00001eb052610	133
Zm00001eb052620	0
Zm00001eb052630	308
Zm00001eb052640	1267
Zm00001eb052650	113
Zm00001eb052660	0
Zm00001eb052670	26
Zm00001eb052680	182
Zm00001eb052690	249
Zm00001eb052700	78
Zm00001eb052720	420
Zm00001eb052730	369
Zm00001eb052740	635
Zm00001eb052750	8794.35
Zm00001eb052760	365.21
Zm00001eb052770	14.79
Zm00001eb052780	3.34
Zm00001eb052790	173.66
Zm00001eb052800	107
Zm00001eb052810	634
Zm00001eb052820	7
Zm00001eb052830	0
Zm00001eb052840	0
Zm00001eb052850	265
Zm00001eb052860	277
Zm00001eb052870	1209
Zm00001eb052880	18
Zm00001eb052890	85.92
Zm00001eb052900	7.08
Zm00001eb052910	75
Zm00001eb052920	0
Zm00001eb052930	0
Zm00001eb052940	481
Zm00001eb052950	165
Zm00001eb052960	377.56
Zm00001eb052970	529
Zm00001eb052980	36
Zm00001eb053000	0
Zm00001eb053010	418.25
Zm00001eb053020	142
Zm00001eb053030	0
Zm00001eb053040	116
Zm00001eb053050	873
Zm00001eb053060	0
Zm00001eb053070	8.79
Zm00001eb053090	1040
Zm00001eb053110	40
Zm00001eb053120	0
Zm00001eb053130	1
Zm00001eb053140	0
Zm00001eb053150	5
Zm00001eb053160	549
Zm00001eb053170	92
Zm00001eb053180	0
Zm00001eb053190	365.11
Zm00001eb053200	224.89
Zm00001eb053210	203
Zm00001eb053220	4926.98
Zm00001eb053230	52.24
Zm00001eb053240	0
Zm00001eb053250	506
Zm00001eb053260	2
Zm00001eb053270	0
Zm00001eb053280	498
Zm00001eb053290	47
Zm00001eb053300	103
Zm00001eb053310	303
Zm00001eb053320	1508
Zm00001eb053330	111
Zm00001eb053340	419
Zm00001eb053350	84
Zm00001eb053360	32
Zm00001eb053370	90
Zm00001eb053390	241
Zm00001eb053400	3
Zm00001eb053410	808
Zm00001eb053420	820
Zm00001eb053440	354
Zm00001eb053450	0
Zm00001eb053460	234
Zm00001eb053470	696
Zm00001eb053480	8
Zm00001eb053490	763
Zm00001eb053500	1312
Zm00001eb053510	828.45
Zm00001eb053520	868
Zm00001eb053530	211
Zm00001eb053540	140
Zm00001eb053550	32
Zm00001eb053560	26.27
Zm00001eb053570	305
Zm00001eb053580	159
Zm00001eb053590	0
Zm00001eb053600	0
Zm00001eb053610	116
Zm00001eb053620	5
Zm00001eb053630	1670
Zm00001eb053650	758.79
Zm00001eb053660	20.21
Zm00001eb053670	102.23
Zm00001eb053680	188.77
Zm00001eb053690	1
Zm00001eb053700	13990
Zm00001eb053710	1049.25
Zm00001eb053720	4.75
Zm00001eb053730	155
Zm00001eb053740	211
Zm00001eb053750	868
Zm00001eb053760	29
Zm00001eb053770	171
Zm00001eb053780	687
Zm00001eb053790	2293
Zm00001eb053800	696
Zm00001eb053810	60
Zm00001eb053820	0
Zm00001eb053830	423
Zm00001eb053840	51
Zm00001eb053850	435
Zm00001eb053860	176
Zm00001eb053870	395
Zm00001eb053880	1210
Zm00001eb053890	48
Zm00001eb053900	0
Zm00001eb053910	9
Zm00001eb053920	0
Zm00001eb053930	105.57
Zm00001eb053940	225.98
Zm00001eb053960	1536.02
Zm00001eb053970	1
Zm00001eb053980	0
Zm00001eb053990	1.11
Zm00001eb054000	232
Zm00001eb054010	562
Zm00001eb054020	341
Zm00001eb054040	17382
Zm00001eb054050	960
Zm00001eb054060	338
Zm00001eb054090	534
Zm00001eb054100	1665
Zm00001eb054110	84
Zm00001eb054120	273
Zm00001eb054130	0
Zm00001eb054140	1850
Zm00001eb054150	319
Zm00001eb054160	961
Zm00001eb054170	1405.06
Zm00001eb054180	27
Zm00001eb054190	655
Zm00001eb054200	708
Zm00001eb054210	2848
Zm00001eb054220	403
Zm00001eb054230	24597
Zm00001eb054240	265
Zm00001eb054250	1693
Zm00001eb054260	506
Zm00001eb054270	0
Zm00001eb054280	147
Zm00001eb054290	397
Zm00001eb054300	0
Zm00001eb054310	6
Zm00001eb054320	496
Zm00001eb054330	426.09
Zm00001eb054340	0
Zm00001eb054350	0
Zm00001eb054360	0
Zm00001eb054370	424
Zm00001eb054380	1125
Zm00001eb054390	141
Zm00001eb054400	284
Zm00001eb054410	755
Zm00001eb054420	37
Zm00001eb054430	196
Zm00001eb054440	0
Zm00001eb054450	0
Zm00001eb054460	1501
Zm00001eb054470	616
Zm00001eb054480	3646
Zm00001eb054490	0
Zm00001eb054500	556
Zm00001eb054510	796
Zm00001eb054520	769.88
Zm00001eb054540	0
Zm00001eb054550	0
Zm00001eb054560	0
Zm00001eb054570	8
Zm00001eb054580	0
Zm00001eb054590	0
Zm00001eb054600	3
Zm00001eb054610	0
Zm00001eb054620	0
Zm00001eb054630	0
Zm00001eb054640	0
Zm00001eb054650	833
Zm00001eb054660	1408
Zm00001eb054670	103
Zm00001eb054680	3231
Zm00001eb054690	458
Zm00001eb054700	28
Zm00001eb054710	318
Zm00001eb054730	552
Zm00001eb054740	0
Zm00001eb054750	10
Zm00001eb054760	60
Zm00001eb054780	0
Zm00001eb054790	198
Zm00001eb054800	404
Zm00001eb054810	5
Zm00001eb054820	0
Zm00001eb054830	2475
Zm00001eb054840	402
Zm00001eb054850	0
Zm00001eb054860	0
Zm00001eb054870	2
Zm00001eb054880	387
Zm00001eb054890	25
Zm00001eb054900	0
Zm00001eb054910	3376
Zm00001eb054920	43
Zm00001eb054930	0
Zm00001eb054940	457.52
Zm00001eb054950	857
Zm00001eb054960	847
Zm00001eb054970	0
Zm00001eb054980	8326.87
Zm00001eb054990	4032
Zm00001eb055000	0
Zm00001eb055010	43
Zm00001eb055020	807
Zm00001eb055030	1298
Zm00001eb055040	13
Zm00001eb055050	2222
Zm00001eb055060	3
Zm00001eb055070	0
Zm00001eb055080	891
Zm00001eb055090	3
Zm00001eb055100	0
Zm00001eb055110	930
Zm00001eb055120	746.17
Zm00001eb055130	0
Zm00001eb055140	0
Zm00001eb055150	4
Zm00001eb055160	0
Zm00001eb055170	1667
Zm00001eb055180	1641
Zm00001eb055200	144
Zm00001eb055210	890
Zm00001eb055220	148
Zm00001eb055230	773
Zm00001eb055250	0
Zm00001eb055260	2
Zm00001eb055280	987
Zm00001eb055300	0
Zm00001eb055310	715
Zm00001eb055320	1777
Zm00001eb055330	4423
Zm00001eb055340	0
Zm00001eb055350	14
Zm00001eb055360	406
Zm00001eb055370	2
Zm00001eb055380	110
Zm00001eb055400	897.81
Zm00001eb055410	1894.19
Zm00001eb055420	0
Zm00001eb055430	219
Zm00001eb055440	0
Zm00001eb055450	467
Zm00001eb055460	2469.58
Zm00001eb055470	1062
Zm00001eb055480	24.88
Zm00001eb055490	4088
Zm00001eb055500	0
Zm00001eb055510	0
Zm00001eb055530	0
Zm00001eb055540	66
Zm00001eb055550	4131
Zm00001eb055560	244
Zm00001eb055570	0
Zm00001eb055580	1
Zm00001eb055590	609
Zm00001eb055600	3
Zm00001eb055610	60.46
Zm00001eb055620	517
Zm00001eb055630	0
Zm00001eb055640	518
Zm00001eb055650	626
Zm00001eb055660	0
Zm00001eb055670	1
Zm00001eb055680	3.72
Zm00001eb055690	0
Zm00001eb055700	150
Zm00001eb055710	4
Zm00001eb055720	535
Zm00001eb055730	521
Zm00001eb055750	263
Zm00001eb055770	34
Zm00001eb055780	0
Zm00001eb055800	475
